car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats
0.8,0.6666666666666666,0.8,0.42857142857142855,0.18398768283294842,0.5,0.6666666666666666,1.0,0.36585365853658525,0.5847176079734219,0.7682570593962998,0.0
0.68,0.1111111111111111,0.68,0.42857142857142855,0.8691301000769823,0.0,1.0,0.0,0.4491869918699186,0.5548172757475084,0.6820837390457644,0.0
0.56,0.3333333333333333,0.56,0.5,0.3148575827559661,0.5,0.6666666666666666,0.0,0.391260162601626,0.33554817275747506,0.4050632911392405,0.0
0.36,0.3333333333333333,0.36,0.14285714285714285,0.20708237105465743,0.5,0.6666666666666666,1.0,0.41158536585365835,0.33554817275747506,0.42317429406037005,0.0
0.8,0.6666666666666666,0.8,0.14285714285714285,0.43802925327174747,0.5,0.6666666666666666,0.0,0.33536585365853644,0.5847176079734219,0.7711781888997078,0.0
0.84,0.2222222222222222,0.84,0.21428571428571427,0.4611239414934565,0.5,1.0,0.0,0.8429878048780488,0.37790697674418616,0.34664070107108086,0.0
0.4,0.4444444444444444,0.4,0.7142857142857142,0.4984218629715165,0.5,0.6666666666666666,0.0,0.28810975609756084,0.33637873754152825,0.34566699123661154,0.0
0.4,0.4444444444444444,0.4,0.42857142857142855,0.053117782909930716,0.5,0.6666666666666666,0.0,0.28810975609756084,0.33637873754152825,0.34664070107108086,0.0
0.0,0.2222222222222222,0.0,0.14285714285714285,0.037721324095458045,0.5,0.6666666666666666,0.0,0.6681910569105689,0.17026578073089704,0.2789678675754625,0.0
0.32,0.2222222222222222,0.32,0.2857142857142857,0.4066204772902232,0.5,0.6666666666666666,0.0,0.5289634146341464,0.33554817275747506,0.4225900681596884,0.0
0.92,0.2222222222222222,0.92,0.21428571428571427,0.23017705927636642,0.5,0.6666666666666666,0.0,0.5005081300813006,0.5556478405315616,0.6314508276533592,0.0
0.8,0.6666666666666666,0.8,0.5,0.34565050038491146,0.5,0.6666666666666666,0.0,0.3556910569105691,0.5847176079734219,0.7682570593962998,0.0
0.28,0.7777777777777777,0.28,0.3571428571428571,0.13394919168591224,0.0,1.0,0.0,0.8373983739837398,0.21096345514950166,0.2979552093476144,0.0
0.56,0.3333333333333333,0.56,0.2857142857142857,0.0916089299461124,0.5,0.6666666666666666,0.0,0.39634146341463417,0.33554817275747506,0.42288218111002923,0.0
0.8,0.6666666666666666,0.8,0.8571428571428571,0.5073133179368746,0.5,0.6666666666666666,0.0,0.315040650406504,0.5847176079734219,0.7750730282375853,0.0
0.8,0.6666666666666666,0.8,0.3571428571428571,0.6150885296381833,0.0,0.6666666666666666,0.0,0.3556910569105691,0.5847176079734219,0.7682570593962998,0.0
0.56,0.3333333333333333,0.56,0.3571428571428571,0.38414164742109314,0.5,0.6666666666666666,0.0,0.39634146341463417,0.33554817275747506,0.42288218111002923,0.0
0.36,0.3333333333333333,0.36,0.21428571428571427,0.05619707467282525,0.0,1.0,0.0,0.6707317073170731,0.3264119601328904,0.34634858812074004,0.0
0.68,0.1111111111111111,0.68,0.2857142857142857,0.6150885296381833,0.0,1.0,0.0,0.46087398373983746,0.5548172757475084,0.44206426484907496,0.0
0.56,0.3333333333333333,0.56,0.2857142857142857,0.29946112394149343,0.5,0.6666666666666666,0.0,0.39634146341463417,0.33554817275747506,0.42288218111002923,0.0
0.56,0.3333333333333333,0.56,0.21428571428571427,0.5304080061585835,0.5,1.0,0.0,0.5965447154471544,0.5008305647840531,0.49006815968841294,0.0
0.12,0.2222222222222222,0.12,0.42857142857142855,0.15544264819091608,0.5,0.6666666666666666,0.0,0.49339430894308944,0.17026578073089704,0.2788704965920156,0.0
0.32,0.2222222222222222,0.32,0.5,0.38414164742109314,0.5,1.0,0.0,0.6148373983739837,0.37790697674418616,0.34664070107108086,0.0
0.84,0.2222222222222222,0.84,0.21428571428571427,0.3071593533487298,0.0,0.6666666666666666,0.0,0.5386178861788617,0.33554817275747506,0.43524829600778964,0.0
0.2,0.1111111111111111,0.2,0.21428571428571427,0.19168591224018475,0.0,0.6666666666666666,0.0,0.7301829268292683,0.004983388704318914,0.14508276533592984,0.0
0.32,0.2222222222222222,0.32,0.42857142857142855,0.7074672825250193,0.5,1.0,0.0,0.6148373983739837,0.37790697674418616,0.34664070107108086,0.0
0.8,0.6666666666666666,0.8,0.42857142857142855,0.2631023864511162,0.5,0.6666666666666666,0.0,0.3556910569105691,0.5847176079734219,0.7682570593962998,0.0
0.96,0.2222222222222222,0.96,0.2857142857142857,0.26096997690531176,0.5,1.0,0.0,0.6859756097560976,0.37790697674418616,0.4878286270691334,0.0
0.8,0.6666666666666666,0.8,0.9285714285714285,0.3351732101616628,0.5,0.6666666666666666,1.0,0.060975609756097504,0.5813953488372093,0.5998052580331061,0.0
0.52,0.2222222222222222,0.52,0.42857142857142855,0.5535026943802925,0.5,1.0,0.0,0.43191056910569103,0.37790697674418616,0.34566699123661154,0.0
0.44,0.6666666666666666,0.44,0.5,0.2686682063125481,0.5,0.6666666666666666,1.0,0.23882113821138207,0.33637873754152825,0.4703018500486856,0.0
0.8,0.6666666666666666,0.8,0.2857142857142857,0.5381062355658199,0.5,1.0,0.0,0.7520325203252032,0.5855481727574751,0.5793573515092503,0.0
0.36,0.3333333333333333,0.36,0.42857142857142855,0.2686682063125481,0.0,0.6666666666666666,0.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.08,0.3333333333333333,0.08,0.6428571428571428,0.0817782909930716,0.5,0.6666666666666666,0.0,0.45782520325203246,0.2433554817275747,0.28870496592015576,0.0
0.8,0.6666666666666666,0.8,0.7142857142857142,0.23017705927636642,0.0,0.6666666666666666,0.0,0.315040650406504,0.5847176079734219,0.7750730282375853,0.0
0.84,0.2222222222222222,0.84,0.2857142857142857,0.3995381062355658,0.5,1.0,0.0,0.8429878048780488,0.37790697674418616,0.34664070107108086,0.0
0.56,0.3333333333333333,0.56,0.5714285714285714,0.2752732871439569,0.5,0.6666666666666666,0.0,0.391260162601626,0.33554817275747506,0.43281402142161635,0.0
0.28,0.7777777777777777,0.28,0.2857142857142857,0.23017705927636642,0.0,0.6666666666666666,0.0,0.6626016260162602,0.33720930232558144,0.4440116845180137,0.0
0.0,0.2222222222222222,0.0,0.42857142857142855,0.23017705927636642,0.0,0.6666666666666666,0.0,0.6067073170731705,0.002491694352159457,0.08666017526777015,0.0
0.36,0.3333333333333333,0.36,0.5,0.6920708237105466,0.0,0.6666666666666666,0.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.0,0.2222222222222222,0.0,0.21428571428571427,0.2840646651270208,0.5,0.6666666666666666,0.0,0.7063008130081301,0.002491694352159457,0.08666017526777015,0.0
0.72,0.6666666666666666,0.72,0.3571428571428571,0.4149345650500385,0.0,1.0,0.0,0.8384146341463414,0.5855481727574751,0.5861733203505355,0.0
0.2,0.1111111111111111,0.2,0.2857142857142857,0.2686682063125481,0.5,0.6666666666666666,1.0,0.6727642276422763,0.17109634551495012,0.27848101265822783,0.0
0.2,0.1111111111111111,0.2,0.2857142857142857,0.13010007698229406,0.0,0.6666666666666666,0.0,0.6204268292682926,0.17109634551495012,0.27848101265822783,0.0
0.96,0.2222222222222222,0.96,0.14285714285714285,0.12240184757505775,0.5,1.0,0.0,0.6859756097560976,0.37790697674418616,0.4878286270691334,0.0
0.32,0.2222222222222222,0.32,0.42857142857142855,0.607390300230947,0.5,1.0,0.0,0.8943089430894307,0.37790697674418616,0.34664070107108086,0.0
0.0,0.2222222222222222,0.0,0.3571428571428571,0.38414164742109314,0.5,0.6666666666666666,1.0,0.6681910569105689,0.17026578073089704,0.2789678675754625,0.0
0.8,0.6666666666666666,0.8,0.42857142857142855,0.2455735180908391,0.5,0.6666666666666666,0.0,0.33536585365853644,0.5847176079734219,0.7711781888997078,0.0
0.52,0.2222222222222222,0.52,0.5,0.4611239414934565,0.0,1.0,0.0,0.6402439024390243,0.37790697674418616,0.34664070107108086,0.0
0.52,0.2222222222222222,0.52,0.5,0.5381062355658199,0.0,1.0,0.0,0.6402439024390243,0.37790697674418616,0.34664070107108086,0.0
0.56,0.3333333333333333,0.56,0.14285714285714285,0.15319476520400307,0.0,0.6666666666666666,0.0,0.3246951219512195,0.33554817275747506,0.42317429406037005,0.0
0.0,0.2222222222222222,0.0,0.3571428571428571,0.0702309468822171,0.5,0.6666666666666666,0.0,0.6067073170731705,0.002491694352159457,0.08666017526777015,0.0
0.12,0.2222222222222222,0.12,0.21428571428571427,0.34565050038491146,0.0,0.3333333333333333,0.0,0.8028455284552845,0.17026578073089704,0.1924050632911392,0.0
0.56,0.3333333333333333,0.56,0.2857142857142857,0.32255581216320245,0.5,0.6666666666666666,0.0,0.39634146341463417,0.33554817275747506,0.42288218111002923,0.0
0.08,0.3333333333333333,0.08,0.6428571428571428,0.2886066204772902,0.5,0.6666666666666666,1.0,0.3124999999999999,0.33554817275747506,0.394352482960078,0.0
1.0,0.3333333333333333,1.0,0.3571428571428571,0.861431870669746,0.0,1.0,0.0,0.4507113821138211,0.6553156146179403,0.8549172346640701,0.0
0.48,0.4444444444444444,0.48,0.6428571428571428,0.2840646651270208,0.5,0.6666666666666666,0.0,0.2154471544715446,0.6686046511627907,0.634858812074002,0.0
0.88,0.5555555555555556,0.88,0.5,0.4842186297151655,0.5,0.6666666666666666,0.0,0.41056910569105676,0.17109634551495012,0.8273612463485882,0.0
0.2,0.1111111111111111,0.2,0.2857142857142857,0.3071593533487298,0.0,0.6666666666666666,0.0,0.6204268292682926,0.17109634551495012,0.27848101265822783,0.0
0.76,0.3333333333333333,0.76,0.14285714285714285,0.19938414164742108,0.5,0.6666666666666666,0.0,0.3155487804878049,0.6627906976744186,0.8072054527750729,0.0
0.96,0.2222222222222222,0.96,0.14285714285714285,0.16859122401847573,0.5,1.0,1.0,0.6859756097560976,0.37790697674418616,0.4878286270691334,0.0
0.0,0.2222222222222222,0.0,0.8571428571428571,0.4842186297151655,0.0,0.6666666666666666,0.0,0.4522357723577235,0.002491694352159457,0.07692307692307687,0.0
0.8,0.6666666666666666,0.8,0.5714285714285714,0.49961508852963815,0.5,0.6666666666666666,0.0,0.315040650406504,0.5847176079734219,0.7750730282375853,0.0
0.16,0.5555555555555556,0.16,0.42857142857142855,0.4534257120862202,0.5,1.0,0.0,0.4674796747967478,0.5033222591362126,0.28870496592015576,0.0
0.0,0.2222222222222222,0.0,0.07142857142857142,0.037721324095458045,0.0,0.6666666666666666,0.0,0.5716463414634145,0.002491694352159457,0.08666017526777015,0.0
0.08,0.3333333333333333,0.08,0.6428571428571428,0.49961508852963815,0.5,0.6666666666666666,0.0,0.4857723577235771,0.33554817275747506,0.394352482960078,0.0
0.36,0.3333333333333333,0.36,0.2857142857142857,0.15319476520400307,0.0,0.6666666666666666,0.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.36,0.3333333333333333,0.36,0.5,0.5809853733641263,0.5,0.6666666666666666,1.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.16,0.5555555555555556,0.16,0.6428571428571428,0.33410315627405696,0.5,1.0,0.0,0.4674796747967478,0.5033222591362126,0.2882181110029211,0.0
0.32,0.2222222222222222,0.32,0.21428571428571427,0.12240184757505775,0.0,0.6666666666666666,0.0,0.5691056910569106,0.33554817275747506,0.4225900681596884,0.0
0.4,0.4444444444444444,0.4,0.5,0.21856812933025405,0.5,0.6666666666666666,0.0,0.28810975609756084,0.33637873754152825,0.34664070107108086,0.0
0.4,0.4444444444444444,0.4,0.42857142857142855,0.4167205542725173,0.5,0.6666666666666666,1.0,0.3257113821138211,0.33554817275747506,0.634858812074002,0.0
0.48,0.4444444444444444,0.48,0.5714285714285714,0.2763664357197844,0.5,1.0,0.0,0.4847560975609755,0.5855481727574751,0.6309639727361247,0.0
0.92,0.2222222222222222,0.92,0.3571428571428571,0.4842186297151655,0.5,1.0,0.0,0.8785569105691056,0.37790697674418616,0.4878286270691334,0.0
0.56,0.3333333333333333,0.56,0.7142857142857142,0.5126404926866821,0.5,0.6666666666666666,0.0,0.315040650406504,0.33554817275747506,0.4050632911392405,0.0
0.76,0.3333333333333333,0.76,0.21428571428571427,0.23017705927636642,0.0,0.6666666666666666,0.0,0.315040650406504,0.6627906976744186,0.8072054527750729,0.0
0.68,0.1111111111111111,0.68,0.5714285714285714,0.40723633564280215,0.5,1.0,0.0,0.46087398373983746,0.5548172757475084,0.44206426484907496,0.0
0.16,0.5555555555555556,0.16,0.7857142857142857,0.6150885296381833,0.0,0.6666666666666666,0.0,0.24390243902439013,0.334717607973422,0.30769230769230765,0.0
0.6,0.8888888888888888,0.6,0.5,0.48470361816782137,0.5,1.0,0.0,0.49288617886178865,0.6686046511627907,0.6338851022395326,0.0
0.36,0.3333333333333333,0.36,0.2857142857142857,0.1924557351809084,0.5,0.6666666666666666,0.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.44,0.6666666666666666,0.44,0.5,0.8075442648190917,0.0,1.0,0.0,0.7621951219512195,0.5855481727574751,0.5861733203505355,0.0
0.68,0.1111111111111111,0.68,0.5714285714285714,0.3949114703618168,0.5,1.0,0.0,0.41717479674796754,0.5548172757475084,0.6820837390457644,0.0
0.76,0.3333333333333333,0.76,0.7142857142857142,0.5765973826020016,0.5,1.0,1.0,0.5853658536585364,0.6553156146179403,0.8560856864654331,0.0
0.52,0.2222222222222222,0.52,0.5714285714285714,0.6304849884526559,0.5,1.0,0.0,0.6402439024390243,0.37790697674418616,0.34664070107108086,0.0
0.36,0.3333333333333333,0.36,0.3571428571428571,0.05003849114703618,0.5,0.6666666666666666,0.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.4,0.4444444444444444,0.4,0.5714285714285714,0.3764434180138568,0.5,1.0,0.0,0.5726626016260161,0.33720930232558144,0.34566699123661154,0.0
0.52,0.2222222222222222,0.52,0.5,0.4226327944572748,0.5,0.6666666666666666,0.0,0.5106707317073171,0.33554817275747506,0.43563777994157743,0.0
0.04,0.3333333333333333,0.04,0.7142857142857142,0.49191685912240185,0.5,0.6666666666666666,0.0,0.3617886178861789,0.2433554817275747,0.23076923076923078,0.0
0.56,0.3333333333333333,0.56,0.2857142857142857,0.08391070053887606,0.5,0.6666666666666666,0.0,0.39634146341463417,0.33554817275747506,0.42288218111002923,0.0
0.0,0.2222222222222222,0.0,0.5714285714285714,0.09930715935334873,0.5,0.6666666666666666,0.0,0.5142276422764227,0.17026578073089704,0.27945472249269715,0.0
0.2,0.1111111111111111,0.2,0.3571428571428571,0.16859122401847573,0.0,0.6666666666666666,0.0,0.7301829268292683,0.004983388704318914,0.14508276533592984,0.0
0.36,0.3333333333333333,0.36,0.2857142857142857,0.3843033102386451,0.5,0.6666666666666666,0.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.56,0.3333333333333333,0.56,0.6428571428571428,0.49050808314087757,0.5,1.0,0.0,0.5320121951219512,0.5008305647840531,0.49036027263875376,0.0
0.12,0.2222222222222222,0.12,0.7142857142857142,0.23017705927636642,0.0,0.6666666666666666,0.0,0.41158536585365835,0.17026578073089704,0.27945472249269715,0.0
0.32,0.2222222222222222,0.32,0.21428571428571427,0.21478060046189376,0.5,1.0,0.0,0.8943089430894307,0.37790697674418616,0.34664070107108086,0.0
0.88,0.5555555555555556,0.88,0.42857142857142855,0.3071593533487298,0.5,0.6666666666666666,0.0,0.41056910569105676,0.17109634551495012,0.8273612463485882,0.0
0.76,0.3333333333333333,0.76,0.7142857142857142,0.49961508852963815,0.5,1.0,0.0,0.5853658536585364,0.6553156146179403,0.8560856864654331,0.0
0.76,0.3333333333333333,0.76,0.7142857142857142,0.06081601231716705,0.5,0.6666666666666666,0.0,0.3155487804878049,0.6627906976744186,0.8072054527750729,0.0
1.0,0.3333333333333333,1.0,0.2857142857142857,0.25327174749807546,0.5,0.6666666666666666,0.0,0.11178861788617878,0.6627906976744186,0.8072054527750729,0.0
0.12,0.2222222222222222,0.12,0.6428571428571428,0.38414164742109314,0.0,0.6666666666666666,0.0,0.41158536585365835,0.17026578073089704,0.27945472249269715,0.0
0.2,0.1111111111111111,0.2,0.14285714285714285,0.07621247113163973,0.0,0.6666666666666666,1.0,0.6727642276422763,0.17109634551495012,0.27848101265822783,0.0
0.32,0.2222222222222222,0.32,0.14285714285714285,0.037721324095458045,0.0,0.6666666666666666,0.0,0.5289634146341464,0.33554817275747506,0.4225900681596884,0.0
0.64,0.6666666666666666,0.64,0.2857142857142857,0.1147036181678214,0.0,0.6666666666666666,0.0,0.3404471544715446,0.33720930232558144,0.4897760467380721,0.0
0.76,0.3333333333333333,0.76,0.6428571428571428,0.6779676674364896,0.5,1.0,0.0,0.5853658536585364,0.6553156146179403,0.8558909444985394,0.0
0.88,0.5555555555555556,0.88,0.21428571428571427,0.418013856812933,0.5,1.0,0.0,0.553861788617886,0.5855481727574751,0.5896786757546251,0.0
0.52,0.2222222222222222,0.52,0.3571428571428571,0.3764434180138568,0.5,0.6666666666666666,0.0,0.5106707317073171,0.33554817275747506,0.43563777994157743,0.0
0.6,0.8888888888888888,0.6,0.3571428571428571,0.24403387220939182,0.5,0.6666666666666666,1.0,0.20528455284552838,0.6686046511627907,0.6309639727361247,0.0
0.52,0.2222222222222222,0.52,0.5,0.5714087759815243,1.0,0.6666666666666666,0.0,0.4217479674796748,0.33554817275747506,0.4615384615384615,0.0
1.0,0.3333333333333333,1.0,0.2857142857142857,0.552278675904542,0.5,1.0,0.0,0.5376016260162599,0.5008305647840531,0.4897760467380721,0.0
0.36,0.3333333333333333,0.36,0.5,0.4226327944572748,0.5,1.0,0.0,0.6707317073170731,0.27159468438538203,0.30769230769230765,0.0
0.8,0.6666666666666666,0.8,0.2857142857142857,0.5381062355658199,0.5,1.0,0.0,0.7723577235772356,0.5855481727574751,0.5861733203505355,0.0
0.52,0.2222222222222222,0.52,0.5,0.38414164742109314,0.5,0.6666666666666666,0.0,0.5106707317073171,0.33554817275747506,0.43563777994157743,0.0
0.36,0.3333333333333333,0.36,0.21428571428571427,0.23806774441878367,0.5,0.6666666666666666,1.0,0.41158536585365835,0.33554817275747506,0.42317429406037005,0.0
0.2,0.1111111111111111,0.2,0.3571428571428571,0.0916089299461124,0.5,0.6666666666666666,0.0,0.7301829268292683,0.004983388704318914,0.14508276533592984,0.0
0.6,0.8888888888888888,0.6,0.6428571428571428,0.5073133179368746,0.5,1.0,0.0,0.49288617886178865,0.6686046511627907,0.6338851022395326,0.0
0.08,0.3333333333333333,0.08,0.6428571428571428,0.19168591224018475,0.0,0.6666666666666666,0.0,0.4857723577235771,0.33554817275747506,0.394352482960078,0.0
0.92,0.2222222222222222,0.92,0.3571428571428571,0.6612779060816013,0.5,1.0,0.0,0.8785569105691056,0.37790697674418616,0.4878286270691334,0.0
0.56,0.3333333333333333,0.56,0.5714285714285714,0.25327174749807546,0.0,0.6666666666666666,0.0,0.391260162601626,0.33554817275747506,0.4333008763388511,0.0
0.44,0.6666666666666666,0.44,0.3571428571428571,0.40723633564280215,0.0,1.0,0.0,0.7621951219512195,0.5855481727574751,0.5861733203505355,0.0
0.76,0.3333333333333333,0.76,0.21428571428571427,0.06191685912240185,0.0,0.6666666666666666,0.0,0.4217479674796748,0.4775747508305649,0.5861733203505355,0.0
0.44,0.6666666666666666,0.44,0.2857142857142857,0.3918398768283295,0.5,0.6666666666666666,0.0,0.3556910569105691,0.33637873754152825,0.4703018500486856,0.0
0.24,0.2222222222222222,0.24,0.3571428571428571,0.40723633564280215,0.5,0.6666666666666666,1.0,0.625,0.17026578073089704,0.2788704965920156,0.0
0.32,0.2222222222222222,0.32,0.21428571428571427,0.2840646651270208,0.5,1.0,1.0,0.8943089430894307,0.37790697674418616,0.34664070107108086,0.0
0.8,0.6666666666666666,0.8,0.5,0.26867590454195533,1.0,0.6666666666666666,0.0,0.33536585365853644,0.5847176079734219,0.7682570593962998,0.0
0.32,0.2222222222222222,0.32,0.2857142857142857,0.4611239414934565,0.0,1.0,0.0,0.8943089430894307,0.37790697674418616,0.34664070107108086,0.0
0.0,0.2222222222222222,0.0,0.42857142857142855,0.3071593533487298,0.5,0.6666666666666666,0.0,0.6681910569105689,0.17026578073089704,0.2789678675754625,0.0
1.0,0.3333333333333333,1.0,0.2857142857142857,0.06975365665896845,1.0,0.6666666666666666,1.0,0.11178861788617878,0.6627906976744186,0.8072054527750729,0.0
0.96,0.2222222222222222,0.96,0.2857142857142857,0.46882217090069284,0.5,1.0,0.0,0.6859756097560976,0.37790697674418616,0.4878286270691334,0.0
0.52,0.2222222222222222,0.52,0.2857142857142857,0.3687451886066205,0.5,0.6666666666666666,0.0,0.41666666666666663,0.33554817275747506,0.4615384615384615,0.0
0.0,0.2222222222222222,0.0,0.42857142857142855,0.5227097767513472,0.5,0.6666666666666666,0.0,0.6067073170731705,0.002491694352159457,0.08666017526777015,0.0
0.36,0.3333333333333333,0.36,0.2857142857142857,0.3533487297921478,0.5,0.6666666666666666,0.0,0.41158536585365835,0.33554817275747506,0.42453748782862705,0.0
0.0,0.2222222222222222,0.0,0.21428571428571427,0.6150885296381833,0.5,0.6666666666666666,0.0,0.6067073170731705,0.002491694352159457,0.08666017526777015,0.0
0.84,0.2222222222222222,0.84,0.21428571428571427,0.33698999230177057,0.5,0.6666666666666666,1.0,0.5386178861788617,0.33554817275747506,0.43524829600778964,0.0
0.56,0.3333333333333333,0.56,0.14285714285714285,0.3071593533487298,0.0,0.6666666666666666,0.0,0.39634146341463417,0.33554817275747506,0.42317429406037005,0.0
0.96,0.2222222222222222,0.96,0.2857142857142857,0.25280985373364123,0.5,1.0,0.0,0.6859756097560976,0.37790697674418616,0.4878286270691334,0.0
0.0,0.2222222222222222,0.0,0.7142857142857142,0.5535026943802925,0.5,0.6666666666666666,0.0,0.4522357723577235,0.002491694352159457,0.07692307692307687,0.0
0.84,0.2222222222222222,0.84,0.14285714285714285,0.06697459584295612,0.0,0.6666666666666666,0.0,0.5386178861788617,0.33554817275747506,0.43524829600778964,0.0
0.44,0.6666666666666666,0.44,0.2857142857142857,0.19168591224018475,0.5,0.6666666666666666,1.0,0.37093495934959353,0.33720930232558144,0.4897760467380721,0.0
0.92,0.2222222222222222,0.92,0.21428571428571427,0.2840646651270208,0.0,0.6666666666666666,0.0,0.5467479674796747,0.5556478405315616,0.6314508276533592,0.0
0.32,0.2222222222222222,0.32,0.5714285714285714,0.561200923787529,0.0,1.0,0.0,0.6148373983739837,0.37790697674418616,0.34664070107108086,0.0
0.0,0.2222222222222222,0.0,0.6428571428571428,0.49961508852963815,0.5,0.3333333333333333,0.0,0.9989837398373984,0.002491694352159457,0.08666017526777015,0.0
